# CV Curve Simulation Data
# Generated using physics layer Randles-Sevcik equation
# Peak current: 5.380000e-05 A
# Scan rate: 0.500 V/s
# Concentration: 1.000000e-06 mol/cm³
# Diffusion coefficient: 2.000000e-06 cm²/s
# Formal potential: 0.200 V
#
"# Potential (V), Current (A)"
-0.200000,5.346469e-07
-0.191919,-1.349627e-07
-0.183838,7.244114e-07
-0.175758,1.680062e-06
-0.167677,-1.967431e-07
-0.159596,-1.825896e-07
-0.151515,1.783023e-06
-0.143434,9.244558e-07
-0.135354,-3.908899e-07
-0.127273,7.145783e-07
-0.119192,-3.499847e-07
-0.111111,-3.327058e-07
-0.103030,4.511775e-07
-0.094949,-1.841821e-06
-0.086869,-1.608147e-06
-0.078788,-3.194781e-07
-0.070707,-7.576690e-07
-0.062626,7.286318e-07
-0.054545,-5.127960e-07
-0.046465,-9.618079e-07
-0.038384,2.253829e-06
-0.030303,5.848588e-07
-0.022222,1.091473e-06
-0.014141,-2.738063e-07
-0.006061,9.741190e-07
0.002020,2.052465e-06
0.010101,1.154251e-06
0.018182,3.358033e-06
0.026263,2.986148e-06
0.034343,4.131645e-06
0.042424,4.762576e-06
0.050505,8.535578e-06
0.058586,7.843905e-06
0.066667,8.232923e-06
0.074747,1.197563e-05
0.082828,1.170968e-05
0.090909,1.539513e-05
0.098990,1.541838e-05
0.107071,1.865225e-05
0.115152,2.302622e-05
0.123232,2.649357e-05
0.131313,2.888456e-05
0.139394,3.165089e-05
0.147475,3.455096e-05
0.155556,3.635278e-05
0.163636,4.014728e-05
0.171717,4.325161e-05
0.179798,4.749487e-05
0.187879,4.906132e-05
0.195960,4.879634e-05
0.204040,5.266151e-05
0.212121,5.309414e-05
0.220202,5.352105e-05
0.228283,5.517442e-05
0.236364,5.541160e-05
0.244444,5.461550e-05
0.252525,5.156555e-05
0.260606,5.056525e-05
0.268687,4.929901e-05
0.276768,4.770158e-05
0.284848,4.356651e-05
0.292929,4.109393e-05
0.301010,3.715877e-05
0.309091,3.402370e-05
0.317172,3.311272e-05
0.325253,3.064700e-05
0.333333,2.613093e-05
0.341414,2.442343e-05
0.349495,2.101786e-05
0.357576,1.739708e-05
0.365657,1.613954e-05
0.373737,1.527411e-05
0.381818,1.166339e-05
0.389899,1.168164e-05
0.397980,5.682788e-06
0.406061,8.086878e-06
0.414141,6.181213e-06
0.422222,4.819733e-06
0.430303,4.446455e-06
0.438384,1.550685e-06
0.446465,2.913013e-06
0.454545,3.096002e-06
0.462626,3.951481e-06
0.470707,1.526417e-06
0.478788,9.978131e-07
0.486869,1.161475e-06
0.494949,2.560434e-06
0.503030,1.835731e-06
0.511111,8.442017e-07
0.519192,1.918854e-06
0.527273,1.438977e-06
0.535354,2.356671e-06
0.543434,5.479389e-07
0.551515,9.465109e-07
0.559596,8.779304e-07
0.567677,-2.704424e-07
0.575758,1.630073e-06
0.583838,1.601422e-06
0.591919,1.336484e-06
0.600000,1.089990e-06
0.600000,-1.713626e-07
0.591919,9.123699e-07
0.583838,1.009570e-06
0.575758,5.283326e-07
0.567677,1.231150e-06
0.559596,1.852352e-06
0.551515,3.459716e-06
0.543434,1.630155e-06
0.535354,1.730900e-06
0.527273,1.384188e-06
0.519192,-5.911400e-07
0.511111,1.452197e-06
0.503030,1.550163e-06
0.494949,4.136796e-06
0.486869,1.275406e-06
0.478788,1.796208e-06
0.470707,1.414834e-06
0.462626,1.633575e-07
0.454545,2.603831e-06
0.446465,2.116676e-06
0.438384,2.066822e-06
0.430303,1.132025e-07
0.422222,2.437127e-06
0.414141,-7.940467e-07
0.406061,1.072186e-06
0.397980,2.451456e-06
0.389899,-1.403864e-06
0.381818,-1.481409e-06
0.373737,-1.416467e-06
0.365657,-2.851468e-06
0.357576,-4.915712e-06
0.349495,-4.278904e-06
0.341414,-6.784582e-06
0.333333,-6.617515e-06
0.325253,-9.808918e-06
0.317172,-9.057590e-06
0.309091,-1.368815e-05
0.301010,-1.552146e-05
0.292929,-1.682694e-05
0.284848,-2.173267e-05
0.276768,-2.302107e-05
0.268687,-2.483348e-05
0.260606,-3.101774e-05
0.252525,-3.216201e-05
0.244444,-3.512273e-05
0.236364,-3.751225e-05
0.228283,-4.248284e-05
0.220202,-4.515580e-05
0.212121,-4.548053e-05
0.204040,-4.769733e-05
0.195960,-4.933975e-05
0.187879,-5.040516e-05
0.179798,-5.222354e-05
0.171717,-5.148173e-05
0.163636,-5.117524e-05
0.155556,-5.154339e-05
0.147475,-4.759524e-05
0.139394,-4.749536e-05
0.131313,-4.730461e-05
0.123232,-4.299861e-05
0.115152,-4.215699e-05
0.107071,-3.744589e-05
0.098990,-3.407460e-05
0.090909,-3.313890e-05
0.082828,-2.811984e-05
0.074747,-2.563448e-05
0.066667,-2.218779e-05
0.058586,-1.813957e-05
0.050505,-1.770263e-05
0.042424,-1.568506e-05
0.034343,-1.346358e-05
0.026263,-1.122574e-05
0.018182,-8.486613e-06
0.010101,-6.305678e-06
0.002020,-4.851552e-06
-0.006061,-2.933065e-06
-0.014141,-2.667129e-06
-0.022222,-1.439948e-07
-0.030303,-1.171989e-06
-0.038384,2.725131e-06
-0.046465,1.038411e-06
-0.054545,-9.244232e-08
-0.062626,5.509595e-08
-0.070707,2.030743e-06
-0.078788,1.514515e-06
-0.086869,2.716648e-06
-0.094949,2.610526e-06
-0.103030,2.143460e-06
-0.111111,1.405481e-06
-0.119192,7.613360e-07
-0.127273,1.969953e-06
-0.135354,3.419036e-06
-0.143434,2.766012e-06
-0.151515,1.226540e-06
-0.159596,2.779569e-06
-0.167677,3.030402e-06
-0.175758,1.684658e-06
-0.183838,2.819052e-06
-0.191919,2.732857e-06
-0.200000,1.456000e-06
